class,species,tt_key,match_route
Aves,Mycerobas melanozanthos,Mycerobas melanozanthos,direct
Aves,Mycerobas carnipes,Mycerobas carnipes,direct
Aves,Pyrrhoplectes epauletta,Pyrrhoplectes epauletta,direct
Aves,Rhodopechys sanguineus,Rhodopechys sanguineus,direct
Aves,Bucanetes mongolicus,Eremopsaltria mongolicus,iucn_binomial
Aves,Carpodacus sibiricus,Uragus sibiricus,iucn_binomial
Aves,Carpodacus sipahi,Haematospiza sipahi,iucn_binomial
Aves,Emberiza lathami,Melophus lathami,iucn_binomial
Aves,Emberiza siemsseni,Latoucheornis siemsseni,iucn_binomial
Aves,Emberiza citrinella,Emberiza citrinella,direct
Aves,Emberiza leucocephalos,Emberiza leucocephalos,direct
Aves,Emberiza koslowi,Emberiza koslowi,direct
Aves,Emberiza cia,Emberiza cia,direct
Aves,Emberiza godlewskii,Emberiza godlewskii,direct
Aves,Emberiza cioides,Emberiza cioides,direct
Aves,Emberiza jankowskii,Emberiza jankowskii,direct
Aves,Emberiza buchanani,Emberiza buchanani,direct
Aves,Emberiza hortulana,Emberiza hortulana,direct
Aves,Emberiza yessoensis,Emberiza yessoensis,direct
Aves,Emberiza tristrami,Emberiza tristrami,direct
Aves,Emberiza fucata,Emberiza fucata,direct
Aves,Emberiza pusilla,Emberiza pusilla,direct
Aves,Emberiza rustica,Emberiza rustica,direct
Aves,Emberiza elegans,Emberiza elegans,direct
Aves,Emberiza aureola,Emberiza aureola,direct
Aves,Emberiza rutila,Emberiza rutila,direct
Aves,Emberiza bruniceps,Emberiza bruniceps,direct
Aves,Emberiza spodocephala,Emberiza spodocephala,direct
Aves,Emberiza pallasi,Emberiza pallasi,direct
Aves,Emberiza schoeniclus,Emberiza schoeniclus,direct
Aves,Emberiza calandra,Miliaria calandra,iucn_binomial
Aves,Bambusicola thoracicus,Bambusicola thoracicus,direct
Aves,Bambusicola sonorivox,,
Aves,Tragopan blythii,Tragopan blythii,direct
Aves,Lyrurus tetrix,Tetrao tetrix,iucn_binomial
Aves,Anser cygnoid,Anser cygnoides,iucn_binomial
Aves,Sarkidiornis melanotos,Sarkidiornis melanotos,direct
Aves,Anas poecilorhyncha,Anas poecilorhyncha,direct
Aves,Anas zonorhyncha,,
Aves,Marmaronetta angustirostris,Marmaronetta angustirostris,direct
Aves,Histrionicus histrionicus,Histrionicus histrionicus,direct
Aves,Melanitta stejnegeri,,
Aves,Dendrocopos atratus,Dendrocopos atratus,direct
Aves,Dryobates pernyii,,
Aves,Picoides funebris,,
Aves,Picoides tridactylus,Picoides tridactylus,direct
Aves,Picus vittatus,Picus vittatus,direct
Aves,Picus rabieri,Picus rabieri,direct
Aves,Picus guerini,Picus canus,gbif_backbone
Aves,Picus canus,Picus canus,direct
Aves,Dinopium javanense,Dinopium javanense,direct
Aves,Chrysocolaptes guttacristatus,,
Aves,Mulleripicus pulverulentus,Mulleripicus pulverulentus,direct
Aves,Psilopogon virens,Megalaima virens,iucn_binomial
Aves,Psilopogon lineatus,Megalaima lineata,iucn_binomial
Aves,Psilopogon faiostrictus,Megalaima faiostricta,iucn_binomial
Aves,Psilopogon franklinii,Megalaima franklinii,iucn_binomial
Aves,Psilopogon asiaticus,,
Aves,Psilopogon cyanotis,,
Aves,Psilopogon haemacephalus,Megalaima haemacephala,iucn_binomial
Aves,Ceyx erithaca,Ceyx erithaca,direct
Aves,Pelargopsis capensis,Pelargopsis capensis,direct
Aves,Halcyon coromanda,Halcyon coromanda,direct
Aves,Hierococcyx hyperythrus,,
Aves,Hierococcyx nisicolor,,
Aves,Surniculus dicruroides,Surniculus lugubris,gbif_backbone
Aves,Loriculus vernalis,Loriculus vernalis,direct
Aves,Alexandrinus krameri,Psittacula krameri,iucn_binomial
Aves,Himalayapsitta finschii,Psittacula finschii,iucn_binomial
Aves,Himalayapsitta roseata,Psittacula roseata,iucn_binomial
Aves,Aerodramus brevirostris,Collocalia rogersi,iucn_binomial
Aves,Aerodramus fuciphagus,Collocalia germani,iucn_binomial
Aves,Tyto longimembris,Tyto longimembris,direct
Aves,Otus semitorques,Otus semitorques,direct
Aves,Strix nivicolum,,
Aves,Strix aluco,Strix aluco,direct
Aves,Ninox scutulata,Ninox scutulata,direct
Aves,Ninox japonica,,
Aves,Batrachostomus hodgsoni,Batrachostomus hodgsoni,direct
Aves,Lyncornis macrotis,Eurostopodus macrotis,iucn_binomial
Aves,Caprimulgus jotaka,,
Aves,Caprimulgus macrurus,Caprimulgus macrurus,direct
Aves,Caprimulgus affinis,Caprimulgus affinis,direct
Aves,Columba eversmanni,Columba eversmanni,direct
Aves,Spilopelia senegalensis,Stigmatopelia senegalensis,iucn_binomial
Aves,Spilopelia chinensis,Stigmatopelia chinensis,iucn_binomial
Aves,Treron phayrei,,
Aves,Tetrax tetrax,Tetrax tetrax,direct
Aves,Chlamydotis macqueenii,,
Aves,Anthropoides virgo,Grus virgo,iucn_binomial
Aves,Rallus indicus,,
Aves,Rallus aquaticus,Rallus aquaticus,direct
Aves,Zapornia bicolor,Amaurornis bicolor,iucn_binomial
Aves,Metopidius indicus,Metopidius indicus,direct
Aves,Charadrius dealbatus,,
Aves,Charadrius alexandrinus,Charadrius alexandrinus,direct
Aves,Charadrius asiaticus,Charadrius asiaticus,direct
Aves,Eudromias morinellus,Eudromias morinellus,direct
Aves,Vanellus indicus,Vanellus indicus,direct
Aves,Vanellus gregarius,Vanellus gregarius,direct
Aves,Pernis ptilorhynchus,Pernis ptilorhyncus,iucn_binomial
Aves,Icthyophaga humilis,Ichthyophaga humilis,iucn_binomial
Aves,Neophron percnopterus,Neophron percnopterus,direct
Aves,Gyps bengalensis,Gyps bengalensis,direct
Aves,Butastur liventer,Butastur liventer,direct
Aves,Buteo japonicus,,
Aves,Buteo buteo,Buteo buteo,direct
Aves,Buteo refectus,,
Aves,Ictinaetus malaiensis,Ictinaetus malayensis,iucn_binomial
Aves,Aquila fasciata,Aquila fasciatus,iucn_binomial
Aves,Falco severus,Falco severus,direct
Aves,Gorsachius goisagi,Gorsachius goisagi,direct
Aves,Ardea alba,Casmerodius albus,iucn_binomial
Aves,Ardea intermedia,,
Aves,Ciconia episcopus,Ciconia episcopus,direct
Aves,Leptoptilos javanicus,Leptoptilos javanicus,direct
Aves,Hydrornis cyaneus,Pitta cyanea,iucn_binomial
Aves,Pitta moluccensis,Pitta moluccensis,direct
Aves,Chloropsis lazulina,Chloropsis hardwickii,gbif_backbone
Aves,Chloropsis hardwickii,Chloropsis hardwickii,direct
Aves,Lanius isabellinus,Lanius isabellinus,direct
Aves,Lanius phoenicuroides,,
Aves,Lanius borealis,,
Aves,Lanius excubitor,Lanius excubitor,direct
Aves,Lanius giganteus,,
Aves,Lanius sphenocercus,Lanius sphenocercus,direct
Aves,Garrulus leucotis,,
Aves,Garrulus bispecularis,,
Aves,Garrulus glandarius,Garrulus glandarius,direct
Aves,Urocissa xanthomelana,Urocissa whiteheadi,gbif_backbone
Aves,Urocissa whiteheadi,Urocissa whiteheadi,direct
Aves,Temnurus temnurus,Temnurus temnurus,direct
Aves,Crypsirina temia,Crypsirina temia,direct
Aves,Nucifraga hemispila,,
Aves,Nucifraga caryocatactes,Nucifraga caryocatactes,direct
Aves,Oriolus tenuirostris,Oriolus tenuirostris,direct
Aves,Oriolus xanthornus,Oriolus xanthornus,direct
Aves,Hemipus picatus,Hemipus picatus,direct
Aves,Chelidorhynx hypoxanthus,Chelidorhynx hypoxantha,iucn_binomial
Aves,Dicrurus annectens,Dicrurus annectans,iucn_binomial
Aves,Terpsiphone affinis,Terpsiphone paradisi,gbif_backbone
Aves,Terpsiphone incei,Terpsiphone paradisi,gbif_backbone
Aves,Zoothera mollissima,Zoothera mollissima,direct
Aves,Zoothera griseiceps,Zoothera mollissima,gbif_backbone
Aves,Zoothera salimalii,,
Aves,Zoothera dauma,Zoothera dauma,direct
Aves,Zoothera aurea,Zoothera imbricata,iucn_binomial
Aves,Turdus merula,Turdus merula,direct
Aves,Turdus mandarinus,,
Aves,Turdus maximus,,
Aves,Turdus niveiceps,Turdus poliocephalus,gbif_backbone
Aves,Turdus ruficollis,Turdus ruficollis,direct
Aves,Turdus atrogularis,,
Aves,Brachypteryx cruralis,Brachypteryx montana,gbif_backbone
Aves,Brachypteryx goodfellowi,,
Aves,Ficedula elisae,,
Aves,Niltava oatesi,,
Aves,Niltava vivida,Niltava vivida,direct
Aves,Cyornis rubeculoides,Cyornis rubeculoides,direct
Aves,Cyornis glaucicomans,,
Aves,Calliope tschebaiewi,,
Aves,Cyanecula svecica,Luscinia svecica,gbif_backbone
Aves,Tarsiger cyanurus,Tarsiger cyanurus,direct
Aves,Tarsiger rufilatus,,
Aves,Cyanoptila cumatilis,,
Aves,Tarsiger hyperythrus,Tarsiger hyperythrus,direct
Aves,Myiomela leucura,Cinclidium leucurum,iucn_binomial
Aves,Ampeliceps coronatus,Ampeliceps coronatus,direct
Aves,Sitta przewalskii,,
Aves,Sitta frontalis,Sitta frontalis,direct
Aves,Poecile montanus,Parus montanus,iucn_binomial
Aves,Poecile weigoldicus,,
Aves,Sittiparus varius,Parus varius,iucn_binomial
Aves,Sittiparus castaneoventris,,
Aves,Melanochlora sultanea,Melanochlora sultanea,direct
Aves,Aegithalos caudatus,Aegithalos caudatus,direct
Aves,Aegithalos glaucogularis,,
Aves,Aegithalos iredalei,,
Aves,Aegithalos concinnus,Aegithalos concinnus,direct
Aves,Aegithalos iouschistos,Aegithalos iouschistos,direct
Aves,Aegithalos bonvaloti,,
Aves,Riparia riparia,Riparia riparia,direct
Aves,Riparia diluta,,
Aves,Delichon lagopodum,Delichon urbicum,gbif_backbone
Aves,Delichon urbicum,Delichon urbicum,direct
Aves,Rhopophilus albosuperciliaris,Rhopophilus pekinensis,gbif_backbone
Aves,Rhopophilus pekinensis,Rhopophilus pekinensis,direct
Aves,Prinia superciliaris,,
Aves,Prinia atrogularis,Prinia atrogularis,direct
Aves,Locustella davidi,Bradypterus davidi,iucn_binomial
Aves,Acrocephalus arundinaceus,Acrocephalus arundinaceus,direct
Aves,Acrocephalus orientalis,,
Aves,Phylloscopus tristis,,
Aves,Phylloscopus borealis,Phylloscopus borealis,direct
Aves,Phylloscopus trochiloides,Phylloscopus trochiloides,direct
Aves,Phylloscopus plumbeitarsus,,
Aves,Graminicola striatus,,
Aves,Garrulax monachus,,
Aves,Garrulax chinensis,Garrulax chinensis,direct
Aves,Garrulax cinereiceps,Garrulax cineraceus,gbif_backbone
Aves,Garrulax cineraceus,Garrulax cineraceus,direct
Aves,Trochalopteron morrisonianum,Garrulax morrisonianus,iucn_binomial
Aves,Trochalopteron melanostigma,Garrulax melanostigma,iucn_binomial
Aves,Liocichla ripponi,,
Aves,Liocichla phoenicea,Liocichla phoenicea,direct
Aves,Pomatorhinus ferruginosus,Pomatorhinus ferruginosus,direct
Aves,Turdinus brevicaudatus,,
Aves,Stachyris strialata,Stachyris striolata,iucn_binomial
Aves,Pteruthius rufiventer,Pteruthius rufiventer,direct
Aves,Pteruthius melanotis,Pteruthius melanotis,direct
Aves,Pteruthius aenobarbus,Pteruthius aenobarbus,direct
Aves,Sibia nipalensis,Actinodura nipalensis,iucn_binomial
Aves,Sibia waldeni,Actinodura waldeni,iucn_binomial
Aves,Yuhina torqueola,Yuhina torqueola,direct
Aves,Yuhina castaniceps,Yuhina castaniceps,direct
Aves,Conostoma aemodium,,
Aves,Sinosuthora ricketti,,
Aves,Suthora nipalensis,Paradoxornis nipalensis,iucn_binomial
Aves,Psittiparus ruficeps,,
Aves,Psittiparus bakeri,,
Aves,Calandrella dukhunensis,Calandrella brachydactyla,gbif_backbone
Aves,Calandrella brachydactyla,Calandrella brachydactyla,direct
Aves,Dicaeum melanozanthum,Dicaeum melanoxanthum,iucn_binomial
Aves,Montifringilla nivalis,Montifringilla nivalis,direct
Aves,Montifringilla henrici,,
Aves,Motacilla flava,Motacilla flava,direct
Aves,Motacilla tschutschensis,,
Aves,Amandava amandava,Amandava amandava,direct
Aves,Leucosticte brandti,Leucosticte brandti,direct
Aves,Carpodacus sillemi,Leucosticte sillemi,iucn_binomial
Aves,Rhodospiza obsoleta,Rhodopechys obsoletus,iucn_binomial
Aves,Carpodacus vinaceus,Carpodacus vinaceus,direct
Aves,Carpodacus formosanus,,
Aves,Carpodacus rodopeplus,Carpodacus rodopeplus,direct
Aves,Carpodacus verreauxii,,
Aves,Carpodacus thura,Carpodacus thura,direct
Aves,Carpodacus dubius,,
Aves,Psilopogon nuchalis,Megalaima nuchalis,iucn_binomial
Aves,Certhia hodgsoni,Certhia hodgsoni,direct
Aves,Horornis brunnescens,Cettia brunnescens,iucn_binomial
Aves,Phylloscopus claudiae,Phylloscopus claudiae,direct
Aves,Phylloscopus goodsoni,Phylloscopus goodsoni,direct
Aves,Phylloscopus ogilviegranti,Phylloscopus ogilviegranti,direct
Aves,Garrulax ruficeps,Garrulax ruficeps,direct
Aves,Garrulax castanotis,Garrulax castanotis,direct
Aves,Garrulax berthemyi,Garrulax berthemyi,direct
Aves,Trochalopteron imbricatum,Garrulax imbricatus,iucn_binomial
Aves,Erythrogenys gravivox,Pomatorhinus gravivox,iucn_binomial
Aves,Erythrogenys swinhoei,Pomatorhinus swinhoei,iucn_binomial
Aves,Pomatorhinus musicus,Pomatorhinus musicus,direct
Aves,Pnoepyga formosana,Pnoepyga formosana,direct
Aves,Gampsorhynchus torquatus,Gampsorhynchus torquatus,direct
Aves,Fulvetta manipurensis,Alcippe manipurensis,iucn_binomial
Aves,Fulvetta formosana,Alcippe formosana,iucn_binomial
Aves,Heterophasia desgodinsi,Heterophasia desgodinsi,direct
Mammalia,Aeretes melanopterus,Aeretes melanopterus,direct
Mammalia,Ailuropoda melanoleuca,Ailuropoda melanoleuca,direct
Mammalia,Ailurus fulgens,Ailurus fulgens,direct
Mammalia,Alces alces,Alces alces,direct
Mammalia,Alexandromys fortis,Microtus fortis,iucn_binomial
Mammalia,Alexandromys kikuchii,Microtus kikuchii,iucn_binomial
Mammalia,Alexandromys limnophilus,Microtus limnophilus,iucn_binomial
Mammalia,Alexandromys maximowiczii,Microtus maximowiczii,iucn_binomial
Mammalia,Alexandromys mongolicus,Microtus mongolicus,iucn_binomial
Mammalia,Alexandromys oeconomus,Microtus oeconomus,iucn_binomial
Mammalia,Allactaga balikunica,Allactaga balikunica,direct
Mammalia,Allactaga bullata,Allactaga bullata,direct
Mammalia,Allactaga major,Allactaga major,direct
Mammalia,Allactaga sibirica,Allactaga sibirica,direct
Mammalia,Allocricetulus curtatus,Allocricetulus curtatus,direct
Mammalia,Allocricetulus eversmanni,Allocricetulus eversmanni,direct
Mammalia,Alticola albicaudus,Alticola albicaudus,direct
Mammalia,Alticola argentatus,Alticola argentatus,direct
Mammalia,Alticola barakshin,Alticola barakshin,direct
Mammalia,Alticola macrotis,Alticola macrotis,direct
Mammalia,Alticola roylei,Alticola roylei,direct
Mammalia,Alticola semicanus,Alticola semicanus,direct
Mammalia,Alticola stoliczkanus,Alticola stoliczkanus,direct
Mammalia,Alticola strelzowi,Alticola strelzowi,direct
Mammalia,Anourosorex assamensis,Anourosorex assamensis,direct
Mammalia,Anourosorex squamipes,Anourosorex squamipes,direct
Mammalia,Anourosorex yamashinai,Anourosorex yamashinai,direct
Mammalia,Aonyx cinereus,Aonyx cinerea,iucn_binomial
Mammalia,Apodemus agrarius,Apodemus agrarius,direct
Mammalia,Apodemus chevrieri,Apodemus chevrieri,direct
Mammalia,Apodemus draco,Apodemus draco,direct
Mammalia,Apodemus latronum,Apodemus latronum,direct
Mammalia,Apodemus pallipes,Apodemus pallipes,direct
Mammalia,Apodemus peninsulae,Apodemus peninsulae,direct
Mammalia,Apodemus semotus,Apodemus semotus,direct
Mammalia,Apodemus uralensis,Apodemus uralensis,direct
Mammalia,Arctictis binturong,Arctictis binturong,direct
Mammalia,Arctogalidia trivirgata,Arctogalidia trivirgata,direct
Mammalia,Arctonyx albogularis,,
Mammalia,Arctonyx collaris,Arctonyx collaris,direct
Mammalia,Arielulus circumdatus,Arielulus circumdatus,direct
Mammalia,Arielulus torquatus,Arielulus torquatus,direct
Mammalia,Arvicola amphibius,Arvicola amphibius,direct
Mammalia,Aselliscus dongbacanus,,
Mammalia,Aselliscus stoliczkanus,Aselliscus stoliczkanus,direct
Mammalia,Atherurus macrourus,Atherurus macrourus,direct
Mammalia,Axis porcinus,Axis porcinus,direct
Mammalia,Bandicota bengalensis,Bandicota bengalensis,direct
Mammalia,Bandicota indica,Bandicota indica,direct
Mammalia,Barbastella beijingensis,Barbastella beijingensis,direct
Mammalia,Barbastella darjelingensis,,
Mammalia,Barbastella leucomelas,Barbastella leucomelas,direct
Mammalia,Belomys pearsonii,Belomys pearsonii,direct
Mammalia,Berylmys berdmorei,Berylmys berdmorei,direct
Mammalia,Berylmys bowersii,Berylmys bowersi,gbif_backbone
Mammalia,Berylmys latouchei,,
Mammalia,Berylmys mackenziei,Berylmys mackenziei,direct
Mammalia,Berylmys manipulus,Berylmys manipulus,direct
Mammalia,Biswamoyopterus biswasi,Biswamoyopterus biswasi,direct
Mammalia,Blarinella griselda,Blarinella griselda,direct
Mammalia,Blarinella quadraticauda,Blarinella quadraticauda,direct
Mammalia,Blarinella wardi,Blarinella wardi,direct
Mammalia,Bos gaurus,Bos gaurus,direct
Mammalia,Bos mutus,Bos mutus,direct
Mammalia,Brachiones przewalskii,Brachiones przewalskii,direct
Mammalia,Budorcas taxicolor,Budorcas taxicolor,direct
Mammalia,Callosciurus caniceps,Callosciurus caniceps,direct
Mammalia,Callosciurus erythraeus,Callosciurus erythraeus,direct
Mammalia,Callosciurus inornatus,Callosciurus inornatus,direct
Mammalia,Callosciurus phayrei,Callosciurus phayrei,direct
Mammalia,Callosciurus pygerythrus,Callosciurus pygerythrus,direct
Mammalia,Callosciurus quinquestriatus,Callosciurus quinquestriatus,direct
Mammalia,Camelus ferus,Camelus ferus,direct
Mammalia,Canis aureus,Canis aureus,direct
Mammalia,Canis lupus,Canis lupus,direct
Mammalia,Cannomys badius,Cannomys badius,direct
Mammalia,Cansumys canus,Cansumys canus,direct
Mammalia,Capra sibirica,Capra sibirica,direct
Mammalia,Capreolus pygargus,Capreolus pygargus,direct
Mammalia,Capricornis rubidus,Capricornis rubidus,direct
Mammalia,Capricornis sumatraensis,Capricornis sumatraensis,direct
Mammalia,Capricornis swinhoei,Capricornis swinhoei,direct
Mammalia,Cardiocranius paradoxus,Cardiocranius paradoxus,direct
Mammalia,Caryomys eva,Caryomys eva,direct
Mammalia,Caryomys inez,Caryomys inez,direct
Mammalia,Catopuma temminckii,Catopuma temminckii,direct
Mammalia,Cervus albirostris,Cervus albirostris,direct
Mammalia,Cervus canadensis,Cervus elaphus,gbif_backbone
Mammalia,Cervus hanglu,,
Mammalia,Cervus nippon,Cervus nippon,direct
Mammalia,Chaetocauda sichuanensis,Chaetocauda sichuanensis,direct
Mammalia,Chimarrogale himalayica,Chimarrogale himalayica,direct
Mammalia,Chimarrogale styani,Chimarrogale styani,direct
Mammalia,Chiromyscus chiropus,Chiromyscus chiropus,direct
Mammalia,Chiropodomys gliroides,Chiropodomys gliroides,direct
Mammalia,Chodsigoa caovansunga,Chodsigoa caovansunga,direct
Mammalia,Chodsigoa hypsibia,Chodsigoa hypsibia,direct
Mammalia,Chodsigoa lamula,Chodsigoa lamula,direct
Mammalia,Chodsigoa parca,Chodsigoa parca,direct
Mammalia,Chodsigoa parva,Chodsigoa parva,direct
Mammalia,Chodsigoa salenskii,Chodsigoa salenskii,direct
Mammalia,Chodsigoa smithii,Chodsigoa smithii,direct
Mammalia,Chodsigoa sodalis,Chodsigoa sodalis,direct
Mammalia,Chrotogale owstoni,Chrotogale owstoni,direct
Mammalia,Clethrionomys centralis,Myodes centralis,iucn_binomial
Mammalia,Clethrionomys rutilus,Myodes rutilus,iucn_binomial
Mammalia,Cnephaeus gobiensis,,
Mammalia,Cnephaeus nilssonii,,
Mammalia,Cnephaeus ognevi,,
Mammalia,Cnephaeus pachyomus,,
Mammalia,Cnephaeus pachyotis,,
Mammalia,Cnephaeus serotinus,,
Mammalia,Coelops frithii,Coelops frithii,direct
Mammalia,Craseomys regulus,Myodes regulus,iucn_binomial
Mammalia,Craseomys rufocanus,Myodes rufocanus,iucn_binomial
Mammalia,Craseomys shanseius,Myodes shanseius,iucn_binomial
Mammalia,Cricetulus barabensis,Cricetulus barabensis,direct
Mammalia,Cricetulus lama,Cricetulus lama,direct
Mammalia,Cricetulus longicaudatus,Cricetulus longicaudatus,direct
Mammalia,Cricetulus sokolovi,Cricetulus sokolovi,direct
Mammalia,Cricetulus tibetanus,Cricetulus tibetanus,direct
Mammalia,Cricetus cricetus,Cricetus cricetus,direct
Mammalia,Crocidura attenuata,Crocidura attenuata,direct
Mammalia,Crocidura fuliginosa,Crocidura fuliginosa,direct
Mammalia,Crocidura gmelini,Crocidura gmelini,direct
Mammalia,Crocidura indochinensis,Crocidura indochinensis,direct
Mammalia,Crocidura lasiura,Crocidura lasiura,direct
Mammalia,Crocidura orii,Crocidura orii,direct
Mammalia,Crocidura rapax,Crocidura rapax,direct
Mammalia,Crocidura shantungensis,Crocidura shantungensis,direct
Mammalia,Crocidura sibirica,Crocidura sibirica,direct
Mammalia,Crocidura suaveolens,Crocidura suaveolens,direct
Mammalia,Crocidura tanakae,Crocidura tanakae,direct
Mammalia,Crocidura vorax,Crocidura vorax,direct
Mammalia,Crocidura watasei,Crocidura watasei,direct
Mammalia,Crocidura wuchihensis,Crocidura wuchihensis,direct
Mammalia,Cuon alpinus,Cuon alpinus,direct
Mammalia,Cynopterus brachyotis,Cynopterus brachyotis,direct
Mammalia,Cynopterus sphinx,Cynopterus sphinx,direct
Mammalia,Dacnomys millardi,Dacnomys millardi,direct
Mammalia,Diplothrix legata,Diplothrix legata,direct
Mammalia,Dipus sagitta,Dipus sagitta,direct
Mammalia,Dremomys gularis,Dremomys gularis,direct
Mammalia,Dremomys lokriah,Dremomys lokriah,direct
Mammalia,Dremomys pernyi,Dremomys pernyi,direct
Mammalia,Dremomys pyrrhomerus,Dremomys pyrrhomerus,direct
Mammalia,Dremomys rufigenis,Dremomys rufigenis,direct
Mammalia,Dryomys nitedula,Dryomys nitedula,direct
Mammalia,Elaphodus cephalophus,Elaphodus cephalophus,direct
Mammalia,Elaphurus davidianus,Elaphurus davidianus,direct
Mammalia,Elephas maximus,Elephas maximus,direct
Mammalia,Ellobius tancrei,Ellobius tancrei,direct
Mammalia,Eolagurus luteus,Eolagurus luteus,direct
Mammalia,Eolagurus przewalskii,Eolagurus przewalskii,direct
Mammalia,Eonycteris spelaea,Eonycteris spelaea,direct
Mammalia,Eospalax fontanierii,Eospalax fontanierii,direct
Mammalia,Eospalax rothschildi,Eospalax rothschildi,direct
Mammalia,Eospalax smithii,Eospalax smithii,direct
Mammalia,Eothenomys cachinus,Eothenomys cachinus,direct
Mammalia,Eothenomys chinensis,Eothenomys chinensis,direct
Mammalia,Eothenomys custos,Eothenomys custos,direct
Mammalia,Eothenomys melanogaster,Eothenomys melanogaster,direct
Mammalia,Eothenomys miletus,Eothenomys miletus,direct
Mammalia,Eothenomys olitor,Eothenomys olitor,direct
Mammalia,Eothenomys proditor,Eothenomys proditor,direct
Mammalia,Eothenomys wardi,Eothenomys wardi,direct
Mammalia,Eozapus setchuanus,Eozapus setchuanus,direct
Mammalia,Episoriculus caudatus,Episoriculus caudatus,direct
Mammalia,Episoriculus fumidus,Episoriculus fumidus,direct
Mammalia,Episoriculus leucops,Episoriculus leucops,direct
Mammalia,Episoriculus macrurus,Episoriculus macrurus,direct
Mammalia,Equus ferus,Equus ferus,direct
Mammalia,Equus hemionus,Equus hemionus,direct
Mammalia,Equus kiang,Equus kiang,direct
Mammalia,Erinaceus amurensis,Erinaceus amurensis,direct
Mammalia,Euchoreutes naso,Euchoreutes naso,direct
Mammalia,Euroscaptor grandis,Euroscaptor grandis,direct
Mammalia,Euroscaptor klossi,Euroscaptor klossi,direct
Mammalia,Euroscaptor longirostris,Euroscaptor longirostris,direct
Mammalia,Euroscaptor micrura,Euroscaptor micrura,direct
Mammalia,Euroscaptor parvidens,Euroscaptor parvidens,direct
Mammalia,Eutamias sibiricus,Tamias sibiricus,iucn_binomial
Mammalia,Falsistrellus mordax,Falsistrellus mordax,direct
Mammalia,Felis bieti,Felis bieti,direct
Mammalia,Felis chaus,Felis chaus,direct
Mammalia,Felis lybica,Felis silvestris,gbif_backbone
Mammalia,Gazella subgutturosa,Gazella subgutturosa,direct
Mammalia,Glischropus bucephalus,Glischropus bucephalus,direct
Mammalia,Gulo gulo,Gulo gulo,direct
Mammalia,Hadromys yunnanensis,Hadromys yunnanensis,direct
Mammalia,Hapalomys delacouri,Hapalomys delacouri,direct
Mammalia,Harpiocephalus harpia,Harpiocephalus harpia,direct
Mammalia,Harpiola isodon,Harpiola isodon,direct
Mammalia,Helarctos malayanus,Helarctos malayanus,direct
Mammalia,Hemiechinus auritus,Hemiechinus auritus,direct
Mammalia,Hemitragus jemlahicus,Hemitragus jemlahicus,direct
Mammalia,Hipposideros armiger,Hipposideros armiger,direct
Mammalia,Hipposideros cineraceus,Hipposideros cineraceus,direct
Mammalia,Hipposideros gentilis,,
Mammalia,Hipposideros grandis,Hipposideros grandis,direct
Mammalia,Hipposideros larvatus,Hipposideros larvatus,direct
Mammalia,Hipposideros lylei,Hipposideros lylei,direct
Mammalia,Hipposideros pratti,Hipposideros pratti,direct
Mammalia,Hoolock tianxing,,
Mammalia,Hydropotes inermis,Hydropotes inermis,direct
Mammalia,Hylobates lar,Hylobates lar,direct
Mammalia,Hylomys suillus,Hylomys suillus,direct
Mammalia,Hylopetes alboniger,Hylopetes alboniger,direct
Mammalia,Hylopetes phayrei,Hylopetes phayrei,direct
Mammalia,Hypsugo affinis,Falsistrellus affinis,iucn_binomial
Mammalia,Hypsugo alaschanicus,Pipistrellus alaschanicus,iucn_binomial
Mammalia,Hypsugo anthonyi,Pipistrellus anthonyi,iucn_binomial
Mammalia,Hypsugo cadornae,Pipistrellus cadornae,iucn_binomial
Mammalia,Hypsugo pulveratus,Pipistrellus pulveratus,iucn_binomial
Mammalia,Hypsugo savii,Pipistrellus savii,iucn_binomial
Mammalia,Hystrix brachyura,Hystrix brachyura,direct
Mammalia,Hystrix indica,Hystrix indica,direct
Mammalia,Ia io,Ia io,direct
Mammalia,Kerivoula furva,,
Mammalia,Kerivoula hardwickii,Kerivoula hardwickii,direct
Mammalia,Kerivoula kachinensis,Kerivoula kachinensis,direct
Mammalia,Kerivoula picta,Kerivoula picta,direct
Mammalia,Kerivoula titania,Kerivoula titania,direct
Mammalia,Lagurus lagurus,Lagurus lagurus,direct
Mammalia,Lasiopodomys brandtii,Lasiopodomys brandtii,direct
Mammalia,Lasiopodomys mandarinus,Lasiopodomys mandarinus,direct
Mammalia,Lemmus amurensis,Lemmus amurensis,direct
Mammalia,Leopoldamys edwardsi,Leopoldamys edwardsi,direct
Mammalia,Leopoldamys sabanus,Leopoldamys sabanus,direct
Mammalia,Lepus capensis,Lepus capensis,direct
Mammalia,Lepus comus,Lepus comus,direct
Mammalia,Lepus coreanus,Lepus coreanus,direct
Mammalia,Lepus hainanus,Lepus hainanus,direct
Mammalia,Lepus mandshuricus,Lepus mandshuricus,direct
Mammalia,Lepus nigricollis,Lepus nigricollis,direct
Mammalia,Lepus oiostolus,Lepus oiostolus,direct
Mammalia,Lepus peguensis,Lepus peguensis,direct
Mammalia,Lepus sinensis,Lepus sinensis,direct
Mammalia,Lepus tibetanus,Lepus tibetanus,direct
Mammalia,Lepus timidus,Lepus timidus,direct
Mammalia,Lepus tolai,Lepus tolai,direct
Mammalia,Lepus yarkandensis,Lepus yarkandensis,direct
